Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
12846.06159316455,27560,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
14061.122765022626,4922,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
13072.841630532866,14311,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
11699.03391563883,19816,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
12257.164085615683,21492,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11574.173812653244,21525,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
11539.048533285562,24163,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
12243.06062412558,25014,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11671.858126735604,25727,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11464.62885878371,29410,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
10546.782745107646,38866,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
15553.208714413295,7695,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
15047.002738089295,12305,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
13540.041641654241,17343,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
14077.96885276131,17445,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
12981.952029297108,20309,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
13436.000149439828,20530,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
13161.942827767865,21145,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
14220.013215188805,23069,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
12379.126473348571,31199,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
11581.905044454326,36566,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
14023.938546730307,13776,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12810.910584964524,19461,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
13135.905032318326,21796,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
13106.900423660765,21910,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12845.174249314841,22382,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12570.136681014188,22479,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12897.929536916681,23200,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
11961.619958412773,27394,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12706.911347976398,27521,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12487.0542927355,28492,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
15635.796159727384,1169,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
15747.803969373439,6048,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
14619.07856273385,15768,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
14185.0215527411,20374,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
13699.035780275084,25845,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13310.059594793624,26143,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13530.068644919618,27249,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13019.071136453573,27942,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
12684.986226611096,29891,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
12553.07142791725,32844,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
14997.884336388788,8880,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14847.044150852122,12980,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
15128.992235838634,13828,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1
15000.99270989688,14504,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14593.854095279934,18790,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14304.741035362622,21128,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
13688.945675479255,21611,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1
13744.849852131203,23748,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
13545.030896339302,27431,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
12741.190232560468,34815,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
16116.843916141055,865,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
16428.57898137274,9882,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
15084.815404267458,14824,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
15163.16985896439,17158,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14897.04055257711,18210,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14508.750085224072,18910,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14418.165290908491,19818,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14191.882277360612,21181,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14401.906928808548,21527,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14175.879078875229,21627,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14429.78964270322,6114,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14696.028989796523,6709,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14582.76912229532,7115,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14194.823603611081,9561,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
14072.135231941993,15233,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13994.90645844595,17270,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13830.249024720362,17594,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13159.821544193223,22740,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
12495.97075121874,26204,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
12678.853974693986,28683,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
46732.60602963753,3625,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
47065.20991281345,5239,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
44749.6867932853,12115,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
42773.028390024716,14546,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
41371.379272735154,20000,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
39547.58789963887,23826,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
39691.727400947355,25169,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
38824.869085932136,25960,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
36970.89804744339,30502,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
37288.936737676915,32039,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
39875.85425532236,7054,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
39713.66792193778,8967,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
38990.60733462131,9410,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
39092.18991832212,10717,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
39365.883238486174,11619,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
35261.43643068596,21350,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
35575.417048945026,22740,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
34297.305350299415,24259,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
34739.21496039934,25747,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
31186.741462750953,34191,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
21757.049509257977,1853,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,0
19528.100433407402,14115,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
19075.678752202246,18198,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1
19409.752607486684,18795,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1
18527.208970563162,19874,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
18912.98159812827,21512,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
17839.800770592476,25453,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1
17789.346730811456,26980,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
17294.18100131899,29368,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
18083.39629901458,29420,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1
20021.195205526637,1787,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0
18835.189761143938,8211,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1
18727.50837668457,14054,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
16805.057392224036,19498,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0
17154.576461652083,21567,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1
16644.087873049095,22383,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15951.81116907338,26070,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
16508.590694862418,27460,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15832.518348177096,31202,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15554.283129117843,33357,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
25948.96259404605,636,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
27714.05024513923,5379,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,0
25097.47324918414,14461,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
24809.042323622794,16111,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
23345.329069039977,22964,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
22894.438676148377,26272,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
22064.292185651004,27384,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
23151.546139787413,27940,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
22120.757764641294,28242,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
20294.5768249992,33892,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
18957.89004289539,5936,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18950.90698450008,8687,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17891.633775412956,17020,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17801.229528269934,19386,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16723.993881843784,19740,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16744.03025255065,21829,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16825.19088198965,23460,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16543.980137289574,24583,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16143.95729233925,26532,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
14914.20128094401,33906,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
19164.610627353864,1480,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
18800.958898812325,7961,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
17458.221529205068,15144,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
17158.92199788114,21417,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
16472.897647597852,21675,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
16993.78032810997,23621,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
16300.46523984847,25697,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
15623.200273047718,27476,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
15138.400824024171,32462,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
15233.159870989046,32535,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
19471.97485216742,6608,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
18009.846031674955,15190,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18273.006133668972,16335,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18311.75630234126,17441,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17553.75368398393,18451,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18004.87041475353,18771,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17663.224952927827,19490,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
17115.12203063917,24461,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16988.30306345216,24905,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16803.122749861242,25874,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
19446.882940742766,932,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
17119.45757241222,18277,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
17316.096603441154,19593,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16860.870779421508,19883,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
17312.907154336623,21420,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16403.253626802,23133,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16536.743875117245,24218,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16341.804099278343,25394,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
16713.984689313012,26328,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16295.211437549026,28239,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
18974.922029635447,5632,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18324.831925382317,7397,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
19581.231413781265,7645,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18169.375482450127,14754,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17986.224090941716,17488,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17173.942321823502,18721,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16456.97464389781,20200,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16267.094889108734,21452,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16860.094325505925,22841,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16027.286487322983,22889,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17089.918829699338,8732,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
17463.046080587952,11393,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
17218.685749860088,14579,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
17162.478255375154,15903,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
16507.070267488147,17451,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
16752.514403252233,18562,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
16646.77079926519,20154,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
15623.919764575568,21272,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
15664.624904754555,25787,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
15680.864426006368,25956,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
18800.093102594285,5827,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
18910.804285992224,8345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1
19177.41206351128,10414,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
18040.144006468847,11647,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1
17685.20099493158,15898,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
17515.397589428932,18602,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
16357.992321669166,23491,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
16345.943746906478,25931,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
15797.195760383142,26700,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
15503.508796169486,33345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
21745.029440943275,7065,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
21725.010749051802,13457,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
22384.118691771444,14788,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20537.141718120412,16950,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0
21233.911355974975,17337,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20676.165510948424,18021,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1
20839.14996546553,22152,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20017.96843018728,22729,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0
18876.87065367794,27218,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
17586.92858269765,39049,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1
23573.82200220148,12466,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
23527.72850249455,14948,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
22113.62802409099,21992,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
22470.3584295684,22626,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
20619.114010224228,24067,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,0,0
20047.95136122619,24665,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
21525.339008345753,25020,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
20382.15030956894,25240,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
21020.83677660621,25550,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
20221.808811282426,26223,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
25452.473854576958,11892,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
23449.30632576503,17273,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
23578.164860671463,19148,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
22525.269721502726,19521,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
21982.647708265347,20472,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
22231.56315149434,21929,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
22189.115971083316,25651,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21765.06657922497,25794,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21403.756422337516,27168,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21200.690207226606,31197,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
19682.035010648502,11554,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1
18678.41412273828,16496,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
20318.89097313137,17583,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
20127.04418474929,18419,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
19751.041430835972,20510,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1
17844.730770783768,21121,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
18856.01869055591,22423,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
18566.070703281017,24747,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
18063.004910852906,27574,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,0
17768.059505432895,28385,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
23197.43678997446,2295,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
23102.022367248082,5653,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,0
22460.529996304223,8928,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
21607.772565554827,11069,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
22004.930437536746,15516,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
20830.994296064724,19419,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
20109.904121274983,22891,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
19116.1310873998,26252,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
19689.740844004376,27077,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
19338.37599757276,27966,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
21903.322617519607,4537,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
22736.834468871864,5690,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
22104.97357130785,9049,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
22311.04951296209,11221,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
21875.097630829918,12313,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
20627.661689079207,20770,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
19540.244788573935,22628,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
19204.809341419535,26477,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
18158.083129084043,28354,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0
18529.342117114098,30063,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
21383.067160496725,7287,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
20452.669474948616,10338,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
20677.59381919443,11204,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
19294.78750434501,19539,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18548.97859264238,20870,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18042.221074365414,21702,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18620.871366628675,25516,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1
17023.93686528549,30404,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
16216.980705556303,35624,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
15792.831436868235,41566,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
17360.81063527972,881,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
17675.837488140758,5131,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
17141.941158189675,6761,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
17202.834055304356,9380,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
16792.679529073142,12071,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
15595.88413263837,18315,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15253.868566080677,20917,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
